Row ID,Ship Mode,Segment,Category,Sales
7181,First Class,Corporate,Office Supplies,12.78
7182,Second Class,Consumer,Technology,40
7183,Standard Class,Home Office,Office Supplies,23.24
7184,First Class,Consumer,Furniture,908.82
7185,Standard Class,Home Office,Office Supplies,5.552
7186,Standard Class,Home Office,Office Supplies,8.016
7187,Standard Class,Home Office,Furniture,74.592
7188,Standard Class,Home Office,Furniture,16.784
7189,Standard Class,Home Office,Office Supplies,38.864
7190,First Class,Home Office,Technology,203.976
7191,First Class,Home Office,Furniture,674.352
7192,Second Class,Consumer,Office Supplies,5.388
7193,Second Class,Consumer,Office Supplies,30.976
7194,First Class,Consumer,Office Supplies,1350.12
7195,First Class,Consumer,Office Supplies,15.92
7196,Standard Class,Home Office,Furniture,19.54
7197,Standard Class,Home Office,Office Supplies,21.4
7198,Standard Class,Home Office,Office Supplies,12.6
7199,Standard Class,Home Office,Office Supplies,11.96
7200,Standard Class,Home Office,Technology,138
7201,Standard Class,Consumer,Technology,116.76
7202,Standard Class,Consumer,Furniture,331.023
7203,Same Day,Corporate,Furniture,756.8
7204,Standard Class,Home Office,Furniture,8.736
7205,Standard Class,Consumer,Office Supplies,6.08
7206,Standard Class,Consumer,Furniture,17.46
7207,Standard Class,Consumer,Technology,369.16
7208,First Class,Corporate,Office Supplies,2.912
7209,First Class,Corporate,Office Supplies,20.736
7210,First Class,Corporate,Office Supplies,9.568
7211,Standard Class,Corporate,Office Supplies,30.18
7212,Standard Class,Corporate,Office Supplies,51.648
7213,Standard Class,Corporate,Office Supplies,11.232
7214,Standard Class,Consumer,Office Supplies,14.73
7215,Second Class,Corporate,Office Supplies,16.4
7216,Second Class,Corporate,Office Supplies,25.92
7217,First Class,Consumer,Office Supplies,8.82
7218,First Class,Consumer,Office Supplies,62.496
7219,First Class,Consumer,Technology,339.96
7220,First Class,Consumer,Office Supplies,49.568
7221,Standard Class,Consumer,Office Supplies,274.491
7222,Standard Class,Consumer,Technology,137.94
7223,Standard Class,Consumer,Technology,40.68
7224,Standard Class,Consumer,Technology,110.376
7225,Standard Class,Consumer,Office Supplies,151.62
7226,Standard Class,Consumer,Furniture,30.8
7227,Standard Class,Corporate,Office Supplies,123.92
7228,Standard Class,Corporate,Technology,1319.8
7229,First Class,Consumer,Office Supplies,89.712
7230,First Class,Consumer,Office Supplies,22.83
7231,First Class,Consumer,Office Supplies,30.88
7232,First Class,Consumer,Office Supplies,465.16
7233,First Class,Consumer,Office Supplies,27.12
7234,Standard Class,Consumer,Furniture,113.6
7235,Standard Class,Consumer,Office Supplies,12.96
7236,Standard Class,Consumer,Office Supplies,69.456
7237,First Class,Consumer,Office Supplies,8.64
7238,Same Day,Corporate,Technology,341.991
7239,Standard Class,Consumer,Furniture,43.96
7240,Standard Class,Consumer,Office Supplies,39.76
7241,Second Class,Consumer,Furniture,66.36
7242,Second Class,Consumer,Office Supplies,92.88
7243,Second Class,Consumer,Furniture,24.14
7244,Second Class,Consumer,Furniture,4416.174
7245,First Class,Consumer,Office Supplies,49.56
7246,Standard Class,Consumer,Office Supplies,354.9
7247,Standard Class,Corporate,Office Supplies,15.12
7248,Standard Class,Corporate,Furniture,302.45
7249,Standard Class,Corporate,Office Supplies,44.672
7250,Second Class,Consumer,Technology,119.98
7251,Second Class,Consumer,Technology,989.97
7252,Standard Class,Corporate,Office Supplies,9.216
7253,Standard Class,Corporate,Office Supplies,68.52
7254,Standard Class,Home Office,Office Supplies,364.74
7255,Standard Class,Home Office,Furniture,47.4
7256,Standard Class,Home Office,Office Supplies,49.76
7257,Standard Class,Home Office,Office Supplies,5.56
7258,Standard Class,Home Office,Office Supplies,629.1
7259,Standard Class,Home Office,Office Supplies,14.7
7260,Standard Class,Home Office,Office Supplies,45.36
7261,Standard Class,Home Office,Technology,125.99
7262,Second Class,Corporate,Office Supplies,14.7
7263,Standard Class,Corporate,Technology,32.7
7264,Standard Class,Corporate,Office Supplies,31.68
7265,Standard Class,Consumer,Office Supplies,181.86
7266,Second Class,Corporate,Furniture,155.372
7267,Same Day,Consumer,Office Supplies,13.428
7268,Same Day,Consumer,Office Supplies,67.136
7269,Standard Class,Consumer,Office Supplies,89.568
7270,Standard Class,Consumer,Furniture,315.776
7271,Standard Class,Corporate,Furniture,273.666
7272,Standard Class,Corporate,Office Supplies,17.48
7273,Standard Class,Corporate,Office Supplies,20.608
7274,Standard Class,Corporate,Office Supplies,4.095
7275,Standard Class,Home Office,Technology,339.96
7276,Standard Class,Home Office,Furniture,63.98
7277,Standard Class,Home Office,Technology,799.92
7278,First Class,Home Office,Technology,35.984
7279,First Class,Home Office,Technology,389.97
7280,Same Day,Corporate,Technology,185.528
7281,Standard Class,Consumer,Office Supplies,2541.98
7282,Standard Class,Home Office,Technology,599.985
7283,Standard Class,Consumer,Office Supplies,3.036
7284,Standard Class,Consumer,Office Supplies,25.92
7285,Standard Class,Consumer,Furniture,66.112
7286,Standard Class,Consumer,Technology,46.36
7287,Standard Class,Corporate,Technology,6.9
7288,Standard Class,Corporate,Furniture,57.69
7289,Standard Class,Corporate,Technology,559.71
7290,First Class,Consumer,Office Supplies,305.01
7291,First Class,Consumer,Office Supplies,50.784
7292,First Class,Consumer,Office Supplies,26.01
7293,Standard Class,Consumer,Technology,649
7294,Standard Class,Consumer,Furniture,59.99
7295,Standard Class,Consumer,Furniture,20.24
7296,First Class,Consumer,Office Supplies,37.84
7297,First Class,Consumer,Office Supplies,5.472
7298,Second Class,Corporate,Office Supplies,77.24
7299,First Class,Consumer,Furniture,292.1
7300,First Class,Consumer,Furniture,8.544
7301,First Class,Consumer,Furniture,424.116
7302,First Class,Consumer,Office Supplies,2.892
7303,First Class,Consumer,Office Supplies,381.72
7304,Standard Class,Consumer,Furniture,97.184
7305,Standard Class,Consumer,Office Supplies,10.368
7306,Standard Class,Consumer,Furniture,890.841
7307,Second Class,Consumer,Technology,72
7308,Second Class,Consumer,Furniture,113.888
7309,Second Class,Consumer,Office Supplies,158.13
7310,Second Class,Corporate,Office Supplies,14.13
7311,Standard Class,Consumer,Office Supplies,64.75
7312,Standard Class,Consumer,Office Supplies,1.872
7313,Standard Class,Consumer,Office Supplies,11.214
7314,Standard Class,Consumer,Office Supplies,37.376
7315,Standard Class,Home Office,Technology,286.4
7316,Second Class,Consumer,Office Supplies,43.92
7317,Standard Class,Corporate,Furniture,142.182
7318,Standard Class,Corporate,Office Supplies,19.608
7319,Standard Class,Corporate,Office Supplies,4.158
7320,Second Class,Consumer,Technology,979.95
7321,Second Class,Consumer,Furniture,135.3
7322,Standard Class,Corporate,Office Supplies,8.904
7323,Standard Class,Corporate,Technology,100.8
7324,First Class,Consumer,Furniture,41.96
7325,First Class,Consumer,Office Supplies,9.45
7326,Standard Class,Consumer,Office Supplies,400.8
7327,Standard Class,Consumer,Office Supplies,28.792
7328,Standard Class,Home Office,Furniture,111
7329,Standard Class,Home Office,Technology,1279.968
7330,Standard Class,Home Office,Office Supplies,1856.19
7331,First Class,Corporate,Furniture,22.752
7332,Standard Class,Corporate,Technology,61.542
7333,Standard Class,Corporate,Office Supplies,81.438
7334,Standard Class,Consumer,Furniture,67.36
7335,Standard Class,Consumer,Furniture,54.528
7336,Standard Class,Consumer,Technology,843.9
7337,Standard Class,Consumer,Furniture,449.568
7338,First Class,Corporate,Office Supplies,15.51
7339,Second Class,Corporate,Furniture,192.186
7340,First Class,Corporate,Office Supplies,5.76
7341,Standard Class,Consumer,Furniture,67.88
7342,Standard Class,Consumer,Office Supplies,162.89
7343,Standard Class,Consumer,Furniture,25.71
7344,Standard Class,Consumer,Office Supplies,191.88
7345,Standard Class,Corporate,Furniture,721.875
7346,Standard Class,Corporate,Technology,73.568
7347,Standard Class,Corporate,Office Supplies,13.584
7348,Standard Class,Corporate,Furniture,64.784
7349,Standard Class,Consumer,Office Supplies,176.772
7350,Standard Class,Corporate,Office Supplies,38.82
7351,Standard Class,Corporate,Office Supplies,21.9
7352,Standard Class,Consumer,Technology,111.79
7353,Second Class,Home Office,Technology,445.44
7354,Standard Class,Home Office,Office Supplies,16.52
7355,Standard Class,Home Office,Office Supplies,29.9
7356,Second Class,Corporate,Office Supplies,116.4
7357,Standard Class,Home Office,Office Supplies,1.408
7358,Standard Class,Home Office,Furniture,169.568
7359,Second Class,Corporate,Technology,251.964
7360,Second Class,Corporate,Furniture,523.764
7361,First Class,Consumer,Office Supplies,19.44
7362,First Class,Consumer,Furniture,194.352
7363,First Class,Consumer,Office Supplies,36.624
7364,Standard Class,Corporate,Technology,340.182
7365,Standard Class,Corporate,Office Supplies,12.672
7366,Standard Class,Corporate,Office Supplies,6.888
7367,Standard Class,Corporate,Office Supplies,32.544
7368,Standard Class,Corporate,Furniture,347.802
7369,First Class,Corporate,Office Supplies,15.57
7370,Second Class,Consumer,Office Supplies,4.608
7371,Standard Class,Corporate,Technology,257.98
7372,Second Class,Consumer,Office Supplies,153.78
7373,Second Class,Consumer,Office Supplies,61.02
7374,Second Class,Consumer,Office Supplies,110.11
7375,Second Class,Consumer,Office Supplies,7.89
7376,Standard Class,Corporate,Office Supplies,36.024
7377,First Class,Corporate,Office Supplies,54.336
7378,Standard Class,Corporate,Office Supplies,92.52
7379,Same Day,Consumer,Office Supplies,10.272
7380,Standard Class,Consumer,Office Supplies,40.74
7381,Standard Class,Consumer,Office Supplies,14.4
7382,Standard Class,Consumer,Technology,149.95
7383,Standard Class,Consumer,Office Supplies,16.9
7384,Standard Class,Consumer,Office Supplies,17.61
7385,Standard Class,Consumer,Office Supplies,378
7386,Standard Class,Consumer,Office Supplies,17.64
7387,Standard Class,Consumer,Office Supplies,373.08
7388,Standard Class,Consumer,Furniture,1336.44
7389,Standard Class,Consumer,Technology,29.97
7390,Standard Class,Consumer,Furniture,390.368
7391,Standard Class,Consumer,Furniture,101.52
7392,Second Class,Consumer,Office Supplies,74.352
7393,Standard Class,Consumer,Office Supplies,15.7
7394,Standard Class,Consumer,Office Supplies,59.52
7395,Standard Class,Consumer,Office Supplies,34.4
7396,Standard Class,Corporate,Furniture,313.176
7397,Standard Class,Corporate,Furniture,866.646
7398,Same Day,Corporate,Office Supplies,795.408
7399,Second Class,Consumer,Office Supplies,35.856
7400,Second Class,Consumer,Technology,23.84
7401,Standard Class,Consumer,Furniture,43.13
7402,Standard Class,Consumer,Office Supplies,30.87
7403,Standard Class,Consumer,Office Supplies,70.12
7404,Standard Class,Corporate,Furniture,509.9575
7405,Standard Class,Corporate,Furniture,122.91
7406,Standard Class,Corporate,Furniture,97.568
7407,Standard Class,Corporate,Furniture,722.352
7408,First Class,Consumer,Office Supplies,11.52
7409,Standard Class,Corporate,Furniture,167.84
7410,Standard Class,Consumer,Furniture,172.11
7411,First Class,Consumer,Technology,99.98
7412,Standard Class,Home Office,Technology,156.792
7413,Standard Class,Home Office,Technology,35.36
7414,Standard Class,Home Office,Furniture,13.592
7415,Second Class,Corporate,Furniture,386.68
7416,Second Class,Corporate,Technology,379.96
7417,Second Class,Corporate,Technology,539.91
7418,Second Class,Corporate,Office Supplies,41.24
7419,Second Class,Corporate,Office Supplies,51.897
7420,Second Class,Corporate,Office Supplies,552.56
7421,Second Class,Corporate,Office Supplies,23.16
7422,Second Class,Corporate,Office Supplies,126.08
7423,Second Class,Corporate,Technology,449.1
7424,Standard Class,Consumer,Office Supplies,195.104
7425,Standard Class,Consumer,Furniture,36.672
7426,Second Class,Consumer,Furniture,85.246
7427,Second Class,Consumer,Furniture,32.712
7428,Standard Class,Corporate,Office Supplies,11.43
7429,Standard Class,Corporate,Office Supplies,30.44
7430,Standard Class,Corporate,Office Supplies,12.96
7431,Standard Class,Corporate,Office Supplies,16
7432,Standard Class,Corporate,Office Supplies,32.67
7433,Standard Class,Consumer,Office Supplies,4.464
7434,Standard Class,Consumer,Office Supplies,9.345
7435,Standard Class,Corporate,Office Supplies,9.144
7436,Standard Class,Corporate,Office Supplies,23.136
7437,Standard Class,Corporate,Office Supplies,99.2
7438,Standard Class,Corporate,Office Supplies,21.36
7439,Second Class,Corporate,Furniture,46.9
7440,Standard Class,Consumer,Office Supplies,18.72
7441,Standard Class,Consumer,Furniture,236.528
7442,First Class,Corporate,Office Supplies,18.9
7443,First Class,Corporate,Office Supplies,10.688
7444,First Class,Corporate,Office Supplies,237.096
7445,Second Class,Home Office,Office Supplies,5.184
7446,Second Class,Home Office,Office Supplies,65.584
7447,Second Class,Home Office,Furniture,22.2
7448,Second Class,Home Office,Office Supplies,419.4
7449,First Class,Consumer,Furniture,88.92
7450,Second Class,Home Office,Office Supplies,9.912
7451,Second Class,Home Office,Furniture,318.43
7452,Second Class,Home Office,Office Supplies,5.8
7453,Second Class,Home Office,Technology,1415.76
7454,Standard Class,Consumer,Technology,148.48
7455,Standard Class,Consumer,Office Supplies,9.248
7456,Standard Class,Consumer,Office Supplies,1036.624
7457,First Class,Consumer,Technology,569.64
7458,First Class,Consumer,Office Supplies,9.14
7459,First Class,Consumer,Furniture,1196.86
7460,First Class,Consumer,Furniture,523.26
7461,Second Class,Consumer,Technology,639.968
7462,Second Class,Consumer,Office Supplies,52.76
7463,Second Class,Consumer,Technology,538.92
7464,Standard Class,Consumer,Office Supplies,14.88
7465,Standard Class,Consumer,Office Supplies,34.24
7466,Standard Class,Consumer,Office Supplies,261.74
7467,Standard Class,Corporate,Office Supplies,87.84
7468,Second Class,Home Office,Furniture,34.92
7469,Standard Class,Consumer,Office Supplies,14.94
7470,Standard Class,Consumer,Furniture,14.56
7471,Standard Class,Corporate,Office Supplies,3.576
7472,Standard Class,Corporate,Office Supplies,147.184
7473,First Class,Home Office,Technology,1499.95
7474,Standard Class,Corporate,Office Supplies,13.568
7475,Standard Class,Home Office,Furniture,2573.82
7476,Standard Class,Home Office,Office Supplies,609.98
7477,Standard Class,Home Office,Office Supplies,5.48
7478,Standard Class,Home Office,Technology,391.98
7479,Standard Class,Home Office,Technology,755.96
7480,Standard Class,Home Office,Office Supplies,31.12
7481,Standard Class,Home Office,Office Supplies,6.54
7482,Second Class,Home Office,Office Supplies,12.78
7483,Standard Class,Home Office,Office Supplies,18.464
7484,Second Class,Corporate,Furniture,445.802
7485,Standard Class,Home Office,Office Supplies,2.48
7486,Standard Class,Home Office,Office Supplies,25.9
7487,Second Class,Home Office,Office Supplies,29.9
7488,Second Class,Home Office,Technology,2249.91
7489,Second Class,Home Office,Furniture,1053.164
7490,Standard Class,Consumer,Office Supplies,12.96
7491,Standard Class,Corporate,Furniture,106.68
7492,Same Day,Consumer,Technology,119.94
7493,Standard Class,Consumer,Office Supplies,10.272
7494,Standard Class,Consumer,Furniture,512.19
7495,Standard Class,Consumer,Office Supplies,1.556
7496,Standard Class,Consumer,Office Supplies,4.448
7497,Standard Class,Consumer,Furniture,276.69
7498,Standard Class,Consumer,Office Supplies,4.96
7499,Standard Class,Consumer,Office Supplies,71.92
7500,Standard Class,Consumer,Furniture,18.84
7501,Standard Class,Consumer,Technology,140.97
7502,Standard Class,Consumer,Technology,470.376
7503,Same Day,Consumer,Office Supplies,6.08
7504,Same Day,Consumer,Technology,164.792
7505,Second Class,Corporate,Office Supplies,23.36
7506,Standard Class,Consumer,Office Supplies,12.176
7507,Standard Class,Consumer,Technology,46.384
7508,Standard Class,Consumer,Office Supplies,362.92
7509,Standard Class,Consumer,Office Supplies,9.248
7510,Standard Class,Consumer,Technology,1889.946
7511,Standard Class,Consumer,Office Supplies,62.04
7512,Standard Class,Consumer,Furniture,396.92
7513,Standard Class,Consumer,Office Supplies,239.456
7514,Standard Class,Consumer,Office Supplies,13.12
7515,Second Class,Consumer,Office Supplies,29.36
7516,Second Class,Consumer,Office Supplies,214.9
7517,Second Class,Consumer,Office Supplies,15.92
7518,Second Class,Consumer,Technology,146.45
7519,Second Class,Consumer,Office Supplies,15.14
7520,Second Class,Consumer,Office Supplies,5.76
7521,Second Class,Consumer,Technology,1399.98
7522,Standard Class,Consumer,Office Supplies,8.952
7523,Standard Class,Consumer,Office Supplies,8.856
7524,Standard Class,Consumer,Furniture,85.246
7525,Standard Class,Consumer,Office Supplies,21.728
7526,Standard Class,Consumer,Furniture,1487.04
7527,Same Day,Corporate,Office Supplies,71.88
7528,Same Day,Corporate,Furniture,9.24
7529,Same Day,Corporate,Office Supplies,35.88
7530,Same Day,Corporate,Office Supplies,17.04
7531,Same Day,Corporate,Office Supplies,931.176
7532,First Class,Consumer,Furniture,266.352
7533,First Class,Consumer,Furniture,483.136
7534,Standard Class,Consumer,Furniture,196.784
7535,Standard Class,Consumer,Furniture,231.92
7536,Standard Class,Corporate,Office Supplies,29.7
7537,Standard Class,Consumer,Furniture,13.592
7538,Second Class,Consumer,Office Supplies,70.88
7539,Standard Class,Corporate,Office Supplies,114.288
7540,Standard Class,Corporate,Office Supplies,36.624
7541,Standard Class,Corporate,Furniture,242.352
7542,Standard Class,Corporate,Technology,49.616
7543,Standard Class,Corporate,Furniture,508.704
7544,Standard Class,Corporate,Technology,57.36
7545,Standard Class,Corporate,Furniture,906.68
7546,Standard Class,Corporate,Technology,719.952
7547,Standard Class,Corporate,Technology,755.944
7548,Standard Class,Corporate,Office Supplies,11.98
7549,Standard Class,Corporate,Office Supplies,0.898
7550,First Class,Corporate,Furniture,21.204
7551,Standard Class,Corporate,Office Supplies,34.74
7552,Standard Class,Corporate,Technology,833.94
7553,Standard Class,Corporate,Office Supplies,12.96
7554,Standard Class,Corporate,Office Supplies,25.92
7555,Second Class,Consumer,Furniture,349.965
7556,Second Class,Consumer,Office Supplies,22.32
7557,Standard Class,Corporate,Office Supplies,158.28
7558,Standard Class,Corporate,Office Supplies,497.94
7559,Standard Class,Consumer,Office Supplies,533.94
7560,Standard Class,Consumer,Office Supplies,167.94
7561,Standard Class,Consumer,Furniture,31.68
7562,First Class,Consumer,Furniture,170.786
7563,Standard Class,Consumer,Furniture,198.744
7564,First Class,Home Office,Technology,63.824
7565,Second Class,Consumer,Furniture,435.168
7566,Second Class,Consumer,Furniture,48.58
7567,First Class,Corporate,Technology,47.976
7568,First Class,Corporate,Office Supplies,20.736
7569,Standard Class,Consumer,Office Supplies,26.46
7570,Standard Class,Consumer,Office Supplies,49.12
7571,Standard Class,Consumer,Office Supplies,15
7572,Standard Class,Corporate,Office Supplies,194.7
7573,Standard Class,Corporate,Furniture,591.32
7574,Standard Class,Corporate,Office Supplies,2.84
7575,Standard Class,Corporate,Office Supplies,221.96
7576,Standard Class,Corporate,Technology,236
7577,Second Class,Corporate,Technology,41.94
7578,Second Class,Corporate,Technology,52.792
7579,First Class,Home Office,Furniture,563.94
7580,Second Class,Consumer,Office Supplies,2625.12
7581,Second Class,Consumer,Office Supplies,17.94
7582,First Class,Consumer,Office Supplies,422.856
7583,Standard Class,Corporate,Furniture,127.764
7584,Standard Class,Corporate,Technology,3499.93
7585,Standard Class,Corporate,Office Supplies,14.4
7586,Standard Class,Corporate,Office Supplies,122.97
7587,Standard Class,Corporate,Office Supplies,9.32
7588,Standard Class,Corporate,Office Supplies,122.94
7589,Standard Class,Consumer,Furniture,17.31
7590,Standard Class,Consumer,Office Supplies,128.744
7591,Standard Class,Consumer,Furniture,58.248
7592,Standard Class,Consumer,Furniture,71.246
7593,Standard Class,Consumer,Office Supplies,7.872
7594,Standard Class,Consumer,Furniture,887.271
7595,Standard Class,Consumer,Office Supplies,146.86
7596,Standard Class,Consumer,Office Supplies,36.56
7597,Standard Class,Corporate,Technology,225.576
7598,Standard Class,Consumer,Office Supplies,5.248
7599,Standard Class,Consumer,Office Supplies,38.256
7600,Standard Class,Consumer,Office Supplies,40.24
7601,Standard Class,Consumer,Technology,29.925
7602,Standard Class,Consumer,Office Supplies,148.704
7603,Standard Class,Consumer,Technology,55.92
7604,Standard Class,Corporate,Office Supplies,12.96
7605,Standard Class,Consumer,Furniture,25.176
7606,Standard Class,Consumer,Furniture,5.584
7607,Standard Class,Consumer,Office Supplies,1297.368
7608,First Class,Consumer,Office Supplies,264.32
7609,Standard Class,Consumer,Office Supplies,25.92
7610,Standard Class,Consumer,Office Supplies,22.96
7611,First Class,Consumer,Office Supplies,19.44
7612,First Class,Consumer,Office Supplies,9.54
7613,First Class,Consumer,Office Supplies,5.81
7614,First Class,Consumer,Office Supplies,5.76
7615,Second Class,Consumer,Furniture,14.91
7616,Standard Class,Corporate,Office Supplies,6.642
7617,Standard Class,Consumer,Office Supplies,18.54
7618,Standard Class,Consumer,Office Supplies,679.96
7619,First Class,Corporate,Furniture,189.576
7620,First Class,Corporate,Technology,71.96
7621,Standard Class,Consumer,Technology,539.92
7622,Standard Class,Consumer,Furniture,725.344
7623,Standard Class,Consumer,Office Supplies,7.44
7624,Standard Class,Home Office,Office Supplies,39.48
7625,Second Class,Home Office,Office Supplies,850.5
7626,Second Class,Home Office,Furniture,75.33
7627,Second Class,Corporate,Office Supplies,325.632
7628,Second Class,Corporate,Technology,23.344
7629,Second Class,Corporate,Office Supplies,16.52
7630,First Class,Home Office,Office Supplies,335.72
7631,First Class,Home Office,Technology,251.944
7632,First Class,Home Office,Furniture,127.302
7633,Second Class,Consumer,Furniture,1207.84
7634,Second Class,Consumer,Office Supplies,12.53
7635,Second Class,Consumer,Office Supplies,34.58
7636,Second Class,Consumer,Furniture,300.98
7637,Second Class,Consumer,Furniture,258.75
7638,Standard Class,Corporate,Office Supplies,59.52
7639,Standard Class,Corporate,Office Supplies,57.96
7640,Standard Class,Corporate,Furniture,441.96
7641,Standard Class,Corporate,Office Supplies,68.04
7642,First Class,Home Office,Technology,703.71
7643,First Class,Home Office,Office Supplies,17.904
7644,First Class,Home Office,Office Supplies,11.976
7645,First Class,Home Office,Technology,67.96
7646,Standard Class,Corporate,Furniture,892.224
7647,Standard Class,Consumer,Technology,1299.99
7648,First Class,Corporate,Office Supplies,4.544
7649,First Class,Corporate,Furniture,1352.032
7650,Standard Class,Corporate,Furniture,1548.99
7651,Standard Class,Corporate,Office Supplies,19.872
7652,First Class,Consumer,Technology,119.448
7653,First Class,Consumer,Office Supplies,118.16
7654,Standard Class,Corporate,Office Supplies,19.56
7655,Second Class,Consumer,Furniture,80.96
7656,Second Class,Consumer,Office Supplies,25.92
7657,Same Day,Home Office,Office Supplies,106.96
7658,Same Day,Home Office,Furniture,187.76
7659,First Class,Home Office,Office Supplies,76.776
7660,Standard Class,Corporate,Office Supplies,53.9
7661,Standard Class,Consumer,Furniture,76.728
7662,Standard Class,Consumer,Office Supplies,10.43
7663,First Class,Consumer,Office Supplies,99.2
7664,Standard Class,Consumer,Office Supplies,15.92
7665,Standard Class,Corporate,Furniture,129.92
7666,Standard Class,Home Office,Office Supplies,30.4
7667,Standard Class,Home Office,Technology,5399.91
7668,Standard Class,Home Office,Office Supplies,119.1
7669,Second Class,Home Office,Office Supplies,40.08
7670,Second Class,Home Office,Office Supplies,59.94
7671,Second Class,Home Office,Technology,259.98
7672,Second Class,Home Office,Furniture,170.98
7673,Second Class,Home Office,Furniture,38.97
7674,Second Class,Home Office,Office Supplies,154.9
7675,Second Class,Home Office,Furniture,446.068
7676,Second Class,Consumer,Office Supplies,152.94
7677,Same Day,Consumer,Technology,23.472
7678,Standard Class,Home Office,Office Supplies,195.64
7679,Standard Class,Home Office,Office Supplies,14.94
7680,Standard Class,Home Office,Technology,1687.8
7681,Standard Class,Home Office,Furniture,341.96
7682,Standard Class,Home Office,Furniture,605.88
7683,First Class,Home Office,Office Supplies,186.732
7684,First Class,Home Office,Office Supplies,3812.97
7685,Standard Class,Consumer,Office Supplies,26.424
7686,Standard Class,Consumer,Technology,625.99
7687,Standard Class,Corporate,Furniture,1568.61
7688,Standard Class,Corporate,Office Supplies,17.3
7689,Standard Class,Corporate,Technology,160
7690,First Class,Corporate,Office Supplies,179.94
7691,First Class,Corporate,Furniture,872.94
7692,First Class,Corporate,Office Supplies,12.96
7693,Standard Class,Consumer,Office Supplies,88.8
7694,Standard Class,Consumer,Technology,319.968
7695,Same Day,Consumer,Furniture,167.888
7696,First Class,Home Office,Office Supplies,163.96
7697,First Class,Home Office,Office Supplies,5.232
7698,Standard Class,Home Office,Technology,1199.98
7699,Standard Class,Home Office,Office Supplies,73.85
7700,Standard Class,Home Office,Office Supplies,25.71
7701,Standard Class,Home Office,Office Supplies,17.28
7702,Standard Class,Home Office,Furniture,526.582
7703,Standard Class,Consumer,Office Supplies,11.56
7704,Standard Class,Consumer,Technology,209.97
7705,Standard Class,Consumer,Furniture,447.84
7706,Standard Class,Consumer,Technology,479.97
7707,Standard Class,Consumer,Office Supplies,8.64
7708,Standard Class,Corporate,Office Supplies,11.68
7709,Standard Class,Consumer,Technology,40.776
7710,Standard Class,Consumer,Office Supplies,13.698
7711,Standard Class,Consumer,Technology,87.8
7712,Second Class,Consumer,Furniture,77.952
7713,Second Class,Consumer,Office Supplies,147.184
7714,Second Class,Consumer,Office Supplies,47.952
7715,First Class,Consumer,Office Supplies,250.26
7716,Standard Class,Consumer,Technology,40.776
7717,Standard Class,Corporate,Office Supplies,29.6
7718,Standard Class,Corporate,Office Supplies,1.938
7719,Standard Class,Corporate,Technology,159.96
7720,Standard Class,Corporate,Office Supplies,59.52
7721,Standard Class,Corporate,Office Supplies,17.48
7722,Standard Class,Corporate,Office Supplies,13.168
7723,Standard Class,Home Office,Office Supplies,40.74
7724,Standard Class,Corporate,Furniture,179.886
7725,Standard Class,Consumer,Office Supplies,286.256
7726,Standard Class,Consumer,Office Supplies,24.224
7727,Standard Class,Consumer,Office Supplies,331.536
7728,Second Class,Home Office,Office Supplies,17.52
7729,Standard Class,Consumer,Office Supplies,17.856
7730,Standard Class,Home Office,Technology,431.976
7731,Standard Class,Home Office,Furniture,291.136
7732,First Class,Home Office,Office Supplies,114.848
7733,Standard Class,Consumer,Office Supplies,10.688
7734,Second Class,Consumer,Office Supplies,15.232
7735,Standard Class,Consumer,Office Supplies,12.42
7736,Standard Class,Corporate,Office Supplies,19.44
7737,Standard Class,Consumer,Office Supplies,70.368
7738,First Class,Consumer,Office Supplies,12.672
7739,Standard Class,Consumer,Technology,89.95
7740,Standard Class,Home Office,Office Supplies,6.58
7741,Standard Class,Home Office,Technology,94.99
7742,Second Class,Consumer,Technology,35.12
7743,Standard Class,Consumer,Office Supplies,25.92
7744,Standard Class,Corporate,Office Supplies,7.96
7745,Standard Class,Corporate,Technology,566.97
7746,Standard Class,Corporate,Office Supplies,9.84
7747,Standard Class,Home Office,Technology,25.488
7748,Second Class,Home Office,Office Supplies,7.56
7749,Standard Class,Consumer,Furniture,60.84
7750,Standard Class,Consumer,Office Supplies,450.04
7751,Standard Class,Consumer,Office Supplies,34.6
7752,Standard Class,Consumer,Technology,467.97
7753,Standard Class,Consumer,Office Supplies,33.02
7754,First Class,Corporate,Furniture,17.088
7755,Second Class,Corporate,Office Supplies,3.008
7756,Standard Class,Consumer,Office Supplies,268.24
7757,Standard Class,Consumer,Technology,431.16
7758,Second Class,Corporate,Technology,43.6
7759,Second Class,Corporate,Furniture,154.95
7760,Standard Class,Corporate,Office Supplies,15.552
7761,Standard Class,Consumer,Office Supplies,42.208
7762,First Class,Consumer,Office Supplies,10.368
7763,First Class,Home Office,Office Supplies,2.224
7764,Standard Class,Consumer,Office Supplies,74.52
7765,Same Day,Corporate,Office Supplies,17.52
7766,Same Day,Corporate,Furniture,1779.9
7767,Same Day,Corporate,Office Supplies,219.9
7768,First Class,Consumer,Office Supplies,7.152
7769,Standard Class,Consumer,Office Supplies,26.72
7770,Same Day,Corporate,Technology,1039.728
7771,Same Day,Corporate,Office Supplies,45.96
7772,Standard Class,Consumer,Office Supplies,456.588
7773,Standard Class,Consumer,Technology,4499.985
7774,Standard Class,Consumer,Technology,59.976
7775,First Class,Consumer,Office Supplies,6.12
7776,Standard Class,Home Office,Office Supplies,10.98
